,Texto,Texto limpio,Noticia,Frase/Pensamiento,Microficción
810,Portavoz demócrata llama a retirar inmediatamente a Trump del poder; va a terminar su mandato: Rubin https://t.co/Jpi5YMxSx2 https://t.co/542KxdIH5m,portavoz demócrata llama retirar inmediatamente trump poder va terminar mandato rubin,1,0,0
811,"#PrimerasPlanas🌍 | Argentina da el 'sí' al aborto seguro, legal y gratuito, y más https://t.co/kvyeZBUCYo https://t.co/Gnt6SCsAMy",primerasplanas argentina da aborto seguro legal gratuito,1,0,0
812,"Líderes mundiales expresan deseos de recuperación para AMLO
https://t.co/JphFi7BRrg https://t.co/sW5aIzCwUN",líderes mundiales expresan deseos recuperación amlo,1,0,0
813,"#Dinero con @galvanochoa | Hay un buen comienzo en la relación que hay entre México y Estados Unidos, que comparten males comunes: Biden recibe un gobierno hundido en deudas como lo hizo López Obrador en su momento https://t.co/tPnDvhqoBw https://t.co/p3xhfB9tqg",dinero galvanochoa buen comienzo relación méxico unidos comparten males comunes biden recibe gobierno hundido deudas hizo lópez obrador momento,1,0,0
814,"Ejército y ciudadanos trabajan para retirar la nieve que colapsó Madrid | Fotos y vídeos
https://t.co/JPZmk5DkAg https://t.co/YVu8k0pRrd",ejército ciudadanos trabajan retirar nieve colapsó madrid fotos vídeos,1,0,0
815,Confirma AMLO influyentismo de médico para vacunar a su familia en el Edomex https://t.co/DjlszZXzUA https://t.co/RgaaTxErXz,confirma amlo influyentismo médico vacunar familia edomex,1,0,0
816,"YouTube bloquea a Trump por otra semana, ante preocupaciones por posible violencia
https://t.co/O1kl18Oivp https://t.co/bHeoctnBBo",youtube bloquea trump semana preocupaciones posible violencia,1,0,0
817,Enfrentamientos dejan 10 muertos en Guanajuato https://t.co/MuJPlHtavt https://t.co/T8FqjAhWdL,enfrentamientos dejan muertos guanajuato,1,0,0
818,"#AristeguiEnVivo | El gobierno de EE.UU. requerirá que los viajeros presenten una prueba negativa de coronavirus reciente. Las aerolíneas no dejarán viajar a quienes no cumplan con esto, explica @galvanochoa, analista https://t.co/KA3gt1KPLU https://t.co/QGhlH8u8qn",aristeguienvivo gobierno eeuu requerirá viajeros presenten prueba negativa coronavirus reciente aerolíneas dejarán viajar cumplan explica galvanochoa analista,1,0,0
819,SRE y FGR trabajan en conjunto para traer a México a Tomás Zerón: Ebrard https://t.co/1sXkVeP4CU https://t.co/RetbZAj3Aq,sre fgr trabajan conjunto traer méxico tomás zerón ebrard,1,0,0
820,"Piden PAN y PRD sancionar a Morena por spot; INE lo considera improcedente | #Video
https://t.co/mdSWt2F4ct https://t.co/jJ390TyzZt",piden pan prd sancionar morena spot ine considera improcedente video,1,0,0
821,"Inglaterra anuncia nuevo confinamiento ante aumento de casos de Covid-19
https://t.co/ttIItq3J7r https://t.co/HZugt4gizq",inglaterra anuncia nuevo confinamiento aumento casos covid19,1,0,0
822,"""La había librado hasta ahora"": Epigmenio Ibarra al informar que padece Covid-19 https://t.co/8IlCZdkbW4 https://t.co/FABuBf9oOY",librado ahora epigmenio ibarra informar padece covid19,1,0,0
823,"Sismo de 6.2 cobra tres vidas y derrumba edificios en Indonesia | #Videos
https://t.co/Ewunqfz04n https://t.co/zb6xVmXYJy",sismo cobra tres vidas derrumba edificios indonesia videos,1,0,0
824,Británicos inician nuevo confinamiento nacional con orden de quedarse en casa https://t.co/pjER9qErKO https://t.co/yG5XmadDsh,británicos inician nuevo confinamiento nacional orden quedarse casa,1,0,0
825,"El padre de Assange pide a Nueva Zelanda que ofrezca asilo a su hijo
https://t.co/tk4obpoas6 https://t.co/bIBEdBUVku",padre assange pide nueva zelanda ofrezca asilo hijo,1,0,0
826,"En una escala de 100, México apenas alcanza 31 puntos en el Índice de Percepción de la Corrupción, al nivel de países como Kenia y Pakistán.
https://t.co/F3s4kOR9DE",escala méxico apenas alcanza puntos índice percepción corrupción nivel países kenia pakistán,1,0,0
827,"Casi 25 mil personas han sido vacunadas en el país: López Ridaura
https://t.co/Y1cxzZGUtH https://t.co/89jcZwgDZy",casi mil personas sido vacunadas país lópez ridaura,1,0,0
828,"FGR debe informar sobre denuncias contra expresidentes y contra AMLO, ordena INAI https://t.co/Jw6pu6MRir https://t.co/uMe35YnYru",fgr debe informar denuncias expresidentes amlo ordena inai,1,0,0
829,Una aberración pretender entregar el INAI a la Función Pública: Mesa https://t.co/rSn8BBVUQ1 https://t.co/J21UKP4DMk,aberración pretender entregar inai función pública mesa,1,0,0
830,Valle de México rebasa límite proyectado de hospitalizados por Covid-19 https://t.co/LJUuofNlmm https://t.co/0aMG0bGy6q,valle méxico rebasa límite proyectado hospitalizados covid19,1,0,0
831,Cofepris otorgará registro sanitario para producir y distribuir tanques de oxígeno https://t.co/Z7tUx4wD2a https://t.co/5t6F70vuBR,cofepris otorgará registro sanitario producir distribuir tanques oxígeno,1,0,0
832,"La catástrofe de Tunguska: una nueva teoría expone lo que sucedió en realidad
https://t.co/R6kriG88om https://t.co/8yATyF6XG1",catástrofe tunguska nueva teoría expone sucedió realidad,1,0,0
833,"No es cierto que nosotros nos hayamos rajado. En EE.UU. estábamos listos para investigar el caso Cienfuegos. Yo creo que López Obrador se sintió presionado por el cabal de los militares, en palabras del exdirector de operaciones internacionales de la DEA https://t.co/UBnhaGQzRv https://t.co/MB2DSYykBu",cierto rajado eeuu listos investigar caso cienfuegos creo lópez obrador sintió presionado cabal militares palabras exdirector operaciones internacionales dea,1,0,0
834,"La medida implica que el mandatario no podrá publicar en redes, al menos, hasta después de la transición del poder a Joe Biden el próximo 20 de enero.

https://t.co/xSoD1uYEcg",medida implica mandatario podrá publicar redes menos después transición poder joe biden próximo enero,1,0,0
835,"Calcinan a tres personas en Temixco, suman siete asesinatos este lunes en Morelos
https://t.co/TMVrhoYffO https://t.co/jhLxrR7erD",calcinan tres personas temixco suman siete asesinatos lunes morelos,1,0,0
836,La saliva podría tener pistas sobre qué tan enfermo estará un paciente con Covid-19 https://t.co/oIcsbEAWJR https://t.co/sO3m7OstEo,saliva podría tener pistas tan enfermo paciente covid19,1,0,0
837,"‘¿Quién lo iba a decir del país de donde surgen los golpes?’: Maduro, sobre asalto al Capitolio
https://t.co/JE9KIiIIp6 https://t.co/eVLYWQmWZy",quién iba decir país surgen golpes maduro asalto capitolio,1,0,0
838,#FelizLunes 🙂 | Caos por incendio en el Metro; restaurantes 'abren o mueren'; proceso contra Trump y más. Sigue nuestro programa completo en #AristeguiEnVivo 👉 https://t.co/TmrxrjYS08 https://t.co/KujEgQUJdr,felizlunes caos incendio metro restaurantes abren mueren proceso trump sigue programa completo aristeguienvivo,1,0,0
839,"Twitter tiene herramientas para detectar y borrar redes de bots, pero no las utiliza: @CarlosPaezAgraz 👉 https://t.co/iOhMKQ4n1k https://t.co/t1UNfLwIrw",twitter herramientas detectar borrar redes bots utiliza carlospaezagraz,1,0,0
840,"Una evidente emergencia social obliga al gobierno a  replantear ya no  solo los programas prioritarios de inicio de la administración, sino toda la estrategia https://t.co/NdERsp1CYb https://t.co/ybIuGw33Mt",evidente emergencia social obliga gobierno replantear solo programas prioritarios inicio administración sino toda estrategia,1,0,0
841,"En Nayarit, detienen a dos policías municipales acusados de secuestro y robo https://t.co/zuuCNkd1z5 https://t.co/jrvHyY7srE",nayarit detienen dos policías municipales acusados secuestro robo,1,0,0
842,"Solo tabaco, bebidas azucaradas y combustibles aumentarán de precio por ajuste inflacionario: AMLO https://t.co/ALz9YKp98w https://t.co/w1YukpfHMN",solo tabaco bebidas azucaradas combustibles aumentarán precio ajuste inflacionario amlo,1,0,0
843,"México ofrece asilo político a Assange y pide a Reino Unido que lo libere
https://t.co/Zfk6VWiS3z https://t.co/zfcc2A7n2Y",méxico ofrece asilo político assange pide reino unido libere,1,0,0
844,Renuncia director ejecutivo de administración del INE: Galván Ochoa https://t.co/iojGp3upVG https://t.co/Rq4tWDnfqu,renuncia director ejecutivo administración ine galván ochoa,1,0,0
845,#FelizViernes 🙂 | Declaran a Cienfuegos libre de culpa; crisis restaurantera; redes sociales vs. censura y más. Sigue el programa completo en #AristeguiEnVivo 👉 https://t.co/w2Jav4K50m https://t.co/wjPKRyhPqq,felizviernes declaran cienfuegos libre culpa crisis restaurantera redes sociales vs censura sigue programa completo aristeguienvivo,1,0,0
846,"A un año del comienzo del Covid-19, la OMS insta a una distribución justa de vacunas para todos https://t.co/263VTlFb2D https://t.co/Um6mTx2QQl",año comienzo covid19 oms insta distribución justa vacunas,1,0,0
847,"Congresistas piden al FBI investigación penal contra Trump por presiones a Georgia
https://t.co/WatAA46DmV https://t.co/lhgOBgJxs3",congresistas piden fbi investigación penal trump presiones georgia,1,0,0
848,"México evalúa posible adquisición de vacuna rusa contra Covid-19
https://t.co/8rvmYsY26P https://t.co/yeg7k8um9V",méxico evalúa posible adquisición vacuna rusa covid19,1,0,0
849,Cinco obras de teatro disponibles en línea https://t.co/blwlHDMZtP https://t.co/xIW2u5defq,cinco obras teatro disponibles línea,1,0,0
850,"Reporta CDMX 83% de ocupación hospitalaria
https://t.co/iWxmBuMJBQ https://t.co/xAwVHnzNgY",reporta cdmx ocupación hospitalaria,1,0,0
851,Ted Cruz se une a bloque de senadores republicanos que objetará victoria de Biden https://t.co/iUNlS31Yo5 https://t.co/EvHXp7TW50,ted cruz une bloque senadores republicanos objetará victoria biden,1,0,0
852,"Mueren mil 38 más por Covid-19 y suben a 132 mil 69 las muertes acumuladas | Gráficas
https://t.co/zBPYGQsGxC https://t.co/WgdFBzczkg",mueren mil covid19 suben mil muertes acumuladas gráficas,1,0,0
853,"Empresarios no quieren rescate ni ganar dinero, solo sobrevivir: restaurantero  https://t.co/bYZ0d0DjaW https://t.co/oWHgZJZJg6",empresarios quieren rescate ganar dinero solo sobrevivir restaurantero,1,0,0
854,"INE no retirará spot de Morena sobre vacuna
https://t.co/UA3tdjTuga https://t.co/aUbVNwWBFL",ine retirará spot morena vacuna,1,0,0
855,AMLO se encuentra estable y en pleno ejercicio sus funciones como presidente: Sánchez Cordero https://t.co/ysjzeS5TLC https://t.co/O8NGskV6nb,amlo encuentra estable pleno ejercicio funciones presidente sánchez cordero,1,0,0
856,"Se aplicará segunda dosis de vacuna Pfizer a todos los trabajadores de primera línea: Salud
https://t.co/lAdyjMzlNU https://t.co/dOteF1NjPb",aplicará segunda dosis vacuna pfizer trabajadores primera línea salud,1,0,0
857,"#AristeguiEnVivo | Si un general de las dimensiones de Cienfuegos se metió con un narcotraficante de segunda, seguramente fue por dinero que puede ser rastreado. Que ambos gobiernos investiguen cuentas bancarias: @DrLorenzoMeyer 👉https://t.co/6oQARdCDeb https://t.co/MfLtxlhiMP",aristeguienvivo si general dimensiones cienfuegos metió narcotraficante segunda seguramente dinero puede ser rastreado ambos gobiernos investiguen cuentas bancarias drlorenzomeyer,1,0,0
858,Acelera trabajos Tren Maya para compensar retrasos en 2020 https://t.co/or8IEKgp03 https://t.co/VjqLYr9UzF,acelera trabajos tren maya compensar retrasos,1,0,0
859,Con la administración de la Marina se evitará la entrada de drogas a los puertos: AMLO https://t.co/oWYond3Aco https://t.co/HARvKmTC11,administración marina evitará entrada drogas puertos amlo,1,0,0
860,"#Dinero con @galvanochoa | Llegaron 600 vacunas a la ciudad de Calexico, en California, y en unos momentos comenzará la aplicación a adultos mayores. Hubo gente que llegó desde ayer en la noche https://t.co/UqPxVKVv7y https://t.co/NvzZhzHdWD",dinero galvanochoa llegaron vacunas ciudad calexico california momentos comenzará aplicación adultos mayores gente llegó ayer noche,1,0,0
861,#FelizJueves 🙂 | Asalto al Capitolio; certifican a Biden y Trump promete transición ordenada. Sigue nuestro programa completo en #AristeguiEnVivo 👉 https://t.co/TclgBXU5mj https://t.co/s92uLVT9ni,felizjueves asalto capitolio certifican biden trump promete transición ordenada sigue programa completo aristeguienvivo,1,0,0
862,Demócratas evalúan segundo juicio político contra Trump tras asalto al Capitolio https://t.co/y2oZpSDzUI https://t.co/b0A9ZXnlNJ,demócratas evalúan segundo juicio político trump tras asalto capitolio,1,0,0
863,"Hay cálculo en exonerar a Cienfuegos; se informará al gobierno de Trump, no al de Biden: Richter https://t.co/QvAKJGBKMJ https://t.co/s2IVW5IzBi",cálculo exonerar cienfuegos informará gobierno trump biden richter,1,0,0
864,Propone AMLO vacunar a 20 mil trabajadores de la educación en Campeche https://t.co/u3mtBuq6MR https://t.co/9lGvArIi1x,propone amlo vacunar mil trabajadores educación campeche,1,0,0
865,"Vetar a Trump fue decisión correcta, pero sienta precedente peligroso: Jefe de Twitter https://t.co/sxz8ptp5Ik https://t.co/myiHxCUO3R",vetar trump decisión correcta sienta precedente peligroso jefe twitter,1,0,0
866,"Si se le enjuicia, Trump estaría vetado de por vida: Esquivel https://t.co/cKf0S3x3yn https://t.co/s9Jfxvqj8u",si enjuicia trump vetado vida esquivel,1,0,0
867,"Lo que vemos en la #CDMX es un aumento en la segunda cresta de la ola de mortalidad. En la semana que concluyo el 3 de enero de este año, el exceso de mortalidad fue de 4 mil 200 decesos semanales, cifra 42% mayor a la registrada en mayo y junio de 2020 https://t.co/xwHE8fvBgh https://t.co/FaxNLnkjgp",vemos cdmx aumento segunda cresta ola mortalidad semana concluyo enero año exceso mortalidad mil decesos semanales cifra mayor registrada mayo junio,1,0,0
868,"Así distribuirán las Fuerzas Armadas las vacunas anti-Covid en todo el país
https://t.co/oIheshq4vV https://t.co/rhUFRIzyTK",así distribuirán fuerzas armadas vacunas anticovid país,1,0,0
869,Mil 235 muertes más por Covid-19 y 15 mil 873 nuevos casos confirmados | Gráficas https://t.co/syFPHXbds9 https://t.co/02Ds6vTiXb,mil muertes covid19 mil nuevos casos confirmados gráficas,1,0,0
870,Reporta López-Gatell descenso de 21% de contagios al cierre de 2020 https://t.co/2Y9a5pHfA2 https://t.co/FhkZQf23iF,reporta lópezgatell descenso contagios cierre,1,0,0
871,"Guardia Nacional de EU retira a 12 agentes de toma de posesión de Biden por ‘comportamiento cuestionable’
https://t.co/3FODBsCBlD https://t.co/9vMNo3aAeH",guardia nacional eu retira agentes toma posesión biden comportamiento cuestionable,1,0,0
872,Termina etapa oscura en EU y Cienfuegos es asesor del actual titular de la Sedena: Mesa de análisis https://t.co/wFNc0KqKYF https://t.co/eeeBKg36Di,termina etapa oscura eu cienfuegos asesor actual titular sedena mesa análisis,1,0,0
873,"Viable y necesario, incorporar organismos autónomos al Gobierno Federal: Bartlett
https://t.co/A6XMSmgyG4 https://t.co/h1ZkAAayUd",viable necesario incorporar organismos autónomos gobierno federal bartlett,1,0,0
874,"NFL: Declina Bill Belichick recibir medalla otorgada por Donald Trump | Tuit
https://t.co/hClsgSxuXa https://t.co/sTdtswE8Bz",nfl declina bill belichick recibir medalla otorgada donald trump tuit,1,0,0
875,México comprará 24 millones de dosis de la vacuna rusa contra el Covid-19 https://t.co/dDjE8VjxlF https://t.co/lIBPgI2BvX,méxico comprará millones dosis vacuna rusa covid19,1,0,0
876,"México fija nuevas reglas para agentes extranjeros en territorio nacional
https://t.co/ypDXcMZIEb https://t.co/eqSHXajkkG",méxico fija nuevas reglas agentes extranjeros territorio nacional,1,0,0
877,Dos gorilas con coronavirus | Videonota https://t.co/wfBQf9EJzp https://t.co/fJkHngBl8z,dos gorilas coronavirus videonota,1,0,0
878,"Después del asalto, a ellos les toca la limpieza | #Video 👉 https://t.co/Mx1C9Orfio https://t.co/5olBjtoxyf",después asalto toca limpieza video,1,0,0
879,"#AristeguiEnVivo | Como cada viernes, iniciamos nuestra #MesaDeAnálisis con la politóloga @DeniseDresserG y con @sabinaberman, escritora https://t.co/JPIwo9qY5z https://t.co/5FuBquPZi8",aristeguienvivo cada viernes iniciamos mesadeanálisis politóloga denisedresserg sabinaberman escritora,1,0,0
