,Texto,Noticia,Frase/Pensamiento,Microficción
516,Pide FBI colaboración ciudadana para identificar a instigadores del asalto al Capitolio https://t.co/uo9i8jhxs5 https://t.co/ybCB09HntY,1,0,0
517,México suma 140 mil 704 muertes por coronavirus https://t.co/nSt9b2TuIr https://t.co/BZSEMKC5D6,1,0,0
518,"Descarrilan tren cargado de autos en Veracruz
https://t.co/fCj1J68QO3 https://t.co/utcYURXSiX",1,0,0
519,"Asociación civil solicita revisión judicial del caso Cienfuegos
https://t.co/9pKFAMKt5P https://t.co/L2O44rcd9y",1,0,0
520,#ÚltimaHora Giuseppe Conte anuncia su renuncia como primer ministro de Italia https://t.co/1vlgxIYbQp https://t.co/h8I78PuT1S,1,0,0
521,"Murió el actor José Ángel García, papá de Gael https://t.co/fz4zJ6bylc https://t.co/DDr7bHml1e",1,0,0
522,"#AristeguiEnVivo | Veo un colapso del Estado, una crisis que puede llevar a un levantamiento armado. Hay un repunte del narcotráfico, una ausencia del gobierno y falta de justicia. La sociedad se ve desprotegida y se arma como puede: Gallardo https://t.co/Gwasz1yAzf https://t.co/hE9ZcN9VAE",1,0,0
523,La Fiscalía de Guerrero informó que revisa la carpeta de investigación contra Félix Salgado Macedonio para determinar si la acción penal por el delito de violación es procedente; abrió también una carpeta de investigación contra el exfiscal Xavier Olea https://t.co/sgsnn9ztvc https://t.co/xmo1813uDW,1,0,0
524,"Gobierno reservó contratos de vacuna anti-Covid, por eso se requiere del INAI: Amedi https://t.co/4qjWKXgqQK https://t.co/cPZdvc1zW1",1,0,0
525,Revisa FGE-Guerrero acusación contra Salgado Macedonio y abre investigación contra ex fiscal Oléa https://t.co/jvffAhUDpi https://t.co/PziPpoR8MD,1,0,0
526,"Fallece el escritor Antonio Velasco Piña
https://t.co/PXw6nSXtE6 https://t.co/mnNlxvTcOl",1,0,0
527,"Biden reconocerá como presidente de Venezuela a Juan Guaidó: nominado a secretario de Estado
https://t.co/gHX84GMb9I https://t.co/v75sEIttJg",1,0,0
528,Publicar expediente Cienfuegos viola tratado y pone en duda si EU compartirá información con México: Departamento de Justicia https://t.co/5fBdBbhzEP https://t.co/V0qPVhP5xN,1,0,0
529,"#AristeguiEnVivo | Se debe hacer un llamado al presidente, a los partidos y a los ciudadanos para que dejen de politizar la vacunación. Casi acaba el mes, y aún no están las listas para anotarse para la vacuna ni sabemos cómo son: @sabinaberman  👉https://t.co/A9DiBe1g3V https://t.co/ZDk9X9YWfn",1,0,0
530,"López-Gatell ha trabajado bastante, dice AMLO ante pregunta sobre foto en la playa https://t.co/f5g4Zrjmng https://t.co/ZlmQVnJ486",1,0,0
531,Segunda vacuna rusa anti-Covid tiene efectividad del 100% https://t.co/cSBIwLlydB https://t.co/Bade4ZUJQ8,1,0,0
532,"#AristeguiEnVivo | A mí nadie me avisó que México pediría a Estados Unidos el retiro de los cargos contra Cienfuegos: Alejandro Gertz Manero

Ahora 👉 https://t.co/Yr4FpDQ4AE https://t.co/wjtaTklsng",1,0,0
533,SOS de Papalote Museo del Niño; está en riesgo de desaparecer | Video https://t.co/J1SBo3r0ou https://t.co/GZPYlpw2lm,1,0,0
534,"5G, más rápida que 4G, incluso en su crecimiento | Video https://t.co/aizswWNurJ https://t.co/GEYUQMEz2S",1,0,0
535,"A finales de marzo, México tendrá más de 21 millones de dosis anti-Covid: Ebrard https://t.co/o8ZXiJbEhX https://t.co/hKaW3rsyCc",1,0,0
536,"Nueva variante de coronavirus podría ya estar en México: López-Gatell | #Video
https://t.co/HvwikcxUzU https://t.co/cmjVPwiPsL",1,0,0
537,"#AristeguiEnVivo | ¿Qué se sabe del hombre con cuernos tatuado que participó ayer en los eventos del Capitolio? La periodista Ana Laura Pérez, Gerente digital del diario 'El País' en Uruguay, nos cuenta todo sobre este personaje https://t.co/81uEggTqIT https://t.co/mWnmCFD8nb",1,0,0
538,"Carlos Slim, hospitalizado por Covid-19, pero ‘muy bien de salud’
https://t.co/WStuUAhCcd https://t.co/0DQBgD73l7",1,0,0
539,Casi la mitad de peruanos rechaza vacunarse contra la Covid-19 https://t.co/F3dYJbOATS https://t.co/dWjpnDjYFN,1,0,0
540,"'No lo entiendo. Todo lo que hizo fue decir unas pocas verdades', expresó su madre, quien asistió al juicio.
https://t.co/pLi1uDe9DZ",1,0,0
541,Reconoce López-Gatell que curva de mortalidad por Covid sigue en ascenso https://t.co/Yo9zjtXxtw https://t.co/qSEDXVxS6C,1,0,0
542,"Fundación ofrece beca de 3,8 millones de pesos para investigación en alimentación sostenible https://t.co/YuM8dm4mRa https://t.co/mVES30WCMI",1,0,0
543,"Con 38 votos a favor y 29 en contra, Senado argentino legaliza el aborto | Videos https://t.co/jr9S8NnNJV https://t.co/48lDFplQ51",1,0,0
544,Así ofreció AMLO asilo político a Assange https://t.co/DeHoTnCt4Q https://t.co/BwfPsyhYbr,1,0,0
545,Sería un acto humanitario otorgar indulto a Assange: AMLO https://t.co/FjzHD8zFL2 https://t.co/E8xJeNv7l7,1,0,0
546,"Ocupación violenta del Capitolio de EU deja 4 muertos y 52 arrestos
https://t.co/Wk7N8DLDjM https://t.co/c1sBR5Dw5L",1,0,0
547,35 mil asesinatos en México durante 2020: busca aquí tu municipio y compara la situación a través de los años https://t.co/lGnTulH7LX https://t.co/LtIGwQQPid,1,0,0
548,"Miércoles llega a México principio activo de vacuna AstraZeneca; se producirían 1 millón de dosis: López-Gatell
https://t.co/WwO91myb4s https://t.co/HK7NUeyyq6",1,0,0
549,"Cansado de irresponsabilidad de la gente ante Covid-19, médico argentino renuncia | #Video
https://t.co/37mrv947Kt https://t.co/q67shbOBTF",1,0,0
550,"Personas que viajen a EU deberán presentar prueba negativa a Covid-19 y hacer cuarentena
https://t.co/rDtUuQ89Ui https://t.co/41qHQiUEQM",1,0,0
551,No es necesario aplicarse más de una vacuna anti-Covid: López-Gatell https://t.co/XibWwpjWgS https://t.co/ABAUuOXOwJ,1,0,0
552,"Tatiana Clouthier asume oficialmente la titularidad de la Secretaría de Economía
https://t.co/kCm5OhlHgO https://t.co/vZIevtcV9o",1,0,0
553,"Quienes tomaron el Capitolio no son republicanos, son vándalos y deben ser castigados: Rubin https://t.co/855v1P526d https://t.co/lSqPp1O7JK",1,0,0
554,"Presenta Inegi Exceso de Mortalidad: 184 mil 917 decesos más de los proyectados de enero a agosto de 2020
https://t.co/AwrjOFFlvA https://t.co/nPElossyli",1,0,0
555,Irlanda revelará escándalo de muerte de bebés en hogares gestionados por la Iglesia https://t.co/ShUgZC20NG https://t.co/sCAYasNeSZ,1,0,0
556,Universidades públicas tienen que hacer un esfuerzo para no cobrar cuotas: AMLO https://t.co/CTuKecgjIv https://t.co/WP5JfNGUmy,1,0,0
557,Comienza en Wuhan investigación de OMS sobre origen de Covid-19 https://t.co/yOwYfg9nfE https://t.co/zn23c6SkH2,1,0,0
558,"#AristeguiEnVivo | He sido 'cliente frecuente' de la delincuencia, tanto en mi negocio como en mi hogar, en palabras de @kmiret sobre el robo que sufrió en su casa de San Miguel de Allende. Videos muestra que tres personas, por lo menos, son responsables https://t.co/hKTpP0mNs3 https://t.co/ePi6RAbOmA",1,0,0
559,"#AristeguiEnVivo | Fallece a los 98 años el diseñador Pierre Cardin, uno de los más importantes del siglo XX y un pilar en el pret-a-porter, junto con Christian Dior, Saint-Laurent y Balenciaga. Los detalles con @FlorenciaMXFR, periodista en París https://t.co/grPwwy4Avm https://t.co/0uNXvgUOdi",1,0,0
560,"Estados Unidos se reserva el derecho de reiniciar enjuiciamiento contra Cienfuegos
https://t.co/9hpdhgGT2R https://t.co/AB8yNbkAt5",1,0,0
561,#FelizMiércoles 🙂 | Fin de la era Trump; comienza Biden; retraso en vacunas y más del caso Cienfuegos. Sigue el programa completo en #AristeguiEnVivo 👉 https://t.co/5Al3pxV68Q https://t.co/PjTQBjf8Pi,1,0,0
562,Joe Biden jura como el presidente 46 de Estados Unidos https://t.co/AcIseo5iHn https://t.co/adb5a2w6cK,1,0,0
563,Cuba firma acuerdo con Irán para colaborar en vacuna contra coronavirus https://t.co/zvSMRvaerF https://t.co/PVzTU1l6XV,1,0,0
564,#Dinero con @galvanochoa |  La gente pobre y la clase media necesitan un salvavidas urgente del gobierno. Ya son muchos meses en los que el empleo lastima a las familias mexicanas. Lo positivo: el aumento al salario mínimo y las pensiones https://t.co/Q2TfuYORhC https://t.co/1Zuj9h21Nb,1,0,0
565,Buscador de hospitales Covid: ubica las unidades hospitalarias y su ocupación https://t.co/gnZIjJq2D1 https://t.co/EoAp3fgX5t,1,0,0
566,"San Francisco del Mar, un municipio oaxaqueño con cero casos de Covid-19 https://t.co/8ok0pZgg8K https://t.co/0TJib7jA10",1,0,0
567,"#AristeguiEnVivo | Sería muy sano que todos los mexicanos pudiéramos saber en qué basaban las imputaciones y cuáles fueron los datos de prueba que presentó Cienfuegos. Ahí tendríamos certeza de que no hubo impunidad, dice @cesargutipri, abogado https://t.co/0c240YI2Nj https://t.co/Rsx7NBG0Oz",1,0,0
568,"La Salle ofrece congeladores para vacunas Covid-19 que requieren temperaturas de -70°
https://t.co/u7GbuODPaH https://t.co/jc8Bzr8uYi",1,0,0
569,"""Ojalá las redes sociales se mantengan siempre con apertura, que no haya censura"": AMLO | Video https://t.co/xwHlOhOz9A https://t.co/BcZjDgqh6q",1,0,0
570,Ligan a pareja a asesinato de Sandoval; difunden sus rostros y ofrecen recompensa https://t.co/dO9toG7jcH https://t.co/E33RZWc5BU,1,0,0
571,Avión indonesio con 60 personas a bordo se estrella en el mar después del despegue | #Video https://t.co/7xSTYcynE7 https://t.co/0qyuXovvKL,1,0,0
572,Papa Francisco recibe vacuna anti-Covid de Pfizer-BioNTech https://t.co/1xQz244UPk https://t.co/lF9TT7Grwd,1,0,0
573,Dresser y Berman coinciden: falta rapidez en vacunación; faltan vacunas y sobra politización https://t.co/pXKHayR5pe https://t.co/qK40XBY3DO,1,0,0
574,La Asociación Nacional del Rifle se declara en bancarrota  https://t.co/Vsj9dl0H6a https://t.co/UpnmxuKjG8,1,0,0
575,"Aplicación de vacunas contra Covid en México, lejana de la meta total: doctor https://t.co/cZzlmtYpRD https://t.co/MTLQcmxtcC",1,0,0
576,"Vacuna rusa Sputnik V llegaría en febrero a México, anuncia López-Gatell
https://t.co/45ooSfig0F https://t.co/oqVsV9mAQ2",1,0,0
577,Estamos más del 100% arriba del 'peor' escenario que planteó Gatell: Páez https://t.co/AiSG92ns1k https://t.co/ozubwNyZvf,1,0,0
578,Alemania exige a viajeros mexicanos y de otros 19 países prueba negativa de Covid-19 https://t.co/CBSyJwpeid https://t.co/RN7kPoUfnY,1,0,0
579,Arranca plan masivo de vacunación anti-Covid en México https://t.co/UgT8Tm6QF4 https://t.co/KTZcZV56tz,1,0,0
580,Busca IMSS detectar de forma temprana casos positivos de Covid-19 https://t.co/0NlmAaFroy https://t.co/xqdpo5gILj,1,0,0
581,"Un paso más en el combate a la pandemia.
https://t.co/qRmZ5vdync",1,0,0
582,"#AristeguiEnVivo | En todo el mundo hubo dificultades para realizar el censo. Somos 126 millones 14 mil 024 personas de mexicanos en todo el país. Un 51% son mujeres, 48,1% de hombres, detalla @SantaellaJulio, Presidente del @INEGI_INFORMA 👉 https://t.co/Y6O8SnDxtq https://t.co/7ZKQoNNThQ",1,0,0
583,"Estudia Salud caso de médica que tuvo ""crisis convulsivas"" tras recibir vacuna contra Covid-19
https://t.co/LSXzPquMzH https://t.co/ijk1tdK2Cy",1,0,0
584,Quieren vetar de por vida a Trump: Esquivel https://t.co/VWElpBPkUr https://t.co/y4Oh6ceW6l,1,0,0
585,Se vacían calles de Londres tras decretarse nuevo confinamiento https://t.co/cye1Fu3hzA https://t.co/UrQjjxjsts,1,0,0
586,Anuncia AMLO ‘vacuna contra la corrupción’ https://t.co/jlqR8r0G3I https://t.co/7iKNx2iFre,1,0,0
587,Detectan en Texas primer caso de la nueva variante de Covid-19 https://t.co/PdaudUz6T6 https://t.co/npsXFwX2GX,1,0,0
588,Se hunde embarcación turística con casi 60 pasajeros en Puerto Vallarta | #Videos https://t.co/KOlOYpnJUs https://t.co/bFCP1XnZIi,1,0,0
589,Organismos autónomos fueron creados para cuidar derechos sin intereses políticos del gobierno: Amedi https://t.co/uWThKammZe https://t.co/tWJ07Y5Ybb,1,0,0
590,Se tendría que eliminar impuesto a productos de higiene menstrual si Corte acepta recurso de diputadas https://t.co/wsCSgvF6bU https://t.co/bGnZvMPKGe,1,0,0
591,Así quedó regulado el 'teletrabajo' en México https://t.co/f1eMQnPRqz https://t.co/ph0KRFUdaR,1,0,0
592,"No tengo nada que ocultar: López-Gatell sobre sus vacaciones a Zipolite en plena pandemia
https://t.co/nRuqcvqD5s https://t.co/0dW9eacv5w",1,0,0
593,"Heredero de Samsung, condenado a dos años y medio de cárcel por caso de sobornos https://t.co/qFGhCyE8oo https://t.co/gnqLvai6BR",1,0,0
594,"Pfizer reducirá a la mitad envíos de vacunas anti-Covid a México
https://t.co/6TJIfIbpaH https://t.co/XVZjgQfTJY",1,0,0
595,"La nieve colapsa Madrid y otras ciudades de España por una tormenta inédita | Fotos y vídeos
https://t.co/WcJEiFXuwj https://t.co/7zgYLZSdkP",1,0,0
596,La toma de protesta de Joe Biden en memes; Bernie Sanders le 'roba' la atención https://t.co/7dTs4tJxN0 https://t.co/MHwa7mlPvf,1,0,0
597,"INE ordena a AMLO y gobernadores no pronunciarse sobre el proceso electoral de 2021
https://t.co/cpwMU4GKuz https://t.co/iadktJe3Z3",1,0,0
598,Auditor en Tamaulipas contrata a hijas de su pareja https://t.co/RYLF76qQ7H https://t.co/xsg1sSCheT,1,0,0
599,"Será el actual un sexenio perdido: Coparmex
https://t.co/4usW6ZD3ic https://t.co/luO7dCVM3Q",1,0,0
600,"#AristeguiEnVivo | Hicimos la investigación porque la DEA nos mandaron un documento acusando a Cienfuegos y luego se desistieron: Alejandro Gertz Manero, titular de @FGRMexico 

Aquí 👉https://t.co/Yr4FpDQ4AE https://t.co/8o8lDQZzoz",1,0,0
601,"#AristeguiEnVivo | Se ha definido el cargo con el cual se enjuiciaría a Donald Trump: incitación a la insurrección. Se presentará en unas horas ante el Pleno del Senado para someterlo a votación, informa @JJesusEsquivel, periodista en Washington https://t.co/tKYEGEio3S https://t.co/o7CB8JHCI8",1,0,0
602,"Homenajea UNAM a enfermeras y enfermeros con mural, por su combate contra Covid-19 https://t.co/iCEjWJZaRg https://t.co/18if0xWjwB",1,0,0
603,Pide Macron no abrir espacio a quienes ponen en riesgo la democracia https://t.co/2MaVE5zi1H https://t.co/ncXASGmZa8,1,0,0
604,"Biden acusa a Trump de bloquear el traspaso de poder en EU
https://t.co/DIEPOxfI9g https://t.co/aSIofVGGev",1,0,0
605,"#AristeguiEnVivo | La investigación comenzó alrededor de 2013 y duró poco más de dos años en EE.UU. Sin embargo, no avisamos a México de la acusación formal para evitar que alguna de sus conexiones le avisara, explica Mike Vigil https://t.co/aullWiyhc4 https://t.co/cRQAwXYJj2",1,0,0
606,"##AristeguiEnVivo | El día de ayer, las y los comisionados determinamos generar un comunicado que establece nuestra posición. La función constitucional del #INAI es intransferible e irrenunciable: @bl_ibarra, Comisionada Presidenta del @INAImexico  👉 https://t.co/hiFQtb5JSK https://t.co/wsOHIiRLFB",1,0,0
607,Apagón interrumpe la mañanera unos segundos https://t.co/4DkWPOXw68 https://t.co/xOwDqkkIs6,1,0,0
608,"#AristeguiEnVivo Es extraño que López Obrador sea quien retrocede en sus propios planteamientos; se ha convertido él mismo en 'Chachalaca', comenta Anabel Hernández sobre el INE y las 'mañaneras', y recuerda cómo el ahora presidente criticaba a Vicente Fox https://t.co/puuXl2ZnKp https://t.co/IJRY5STsUj",1,0,0
609,"Llegan dos cargamentos más de vacunas contra coronavirus a México; suman 107 mil 230 dosis
https://t.co/u9BLV8m6pT https://t.co/RhTWX3d6Wr",1,0,0
610,#Titulares🇲🇽 | Hallan 60 millones de pesos a exsenador del PAN y golpea crisis recaudación https://t.co/jWrzBNlfgN https://t.co/1Vs8C1TwaJ,1,0,0
611,"'Que nadie más pase por un aborto clandestino, nunca más' https://t.co/FEqUftFqFC https://t.co/dITbIVe68M",1,0,0
612,"Berman y Dresser: No es suficiente que Trump se vaya, debe ser procesado https://t.co/V53wXiDK8W https://t.co/2weNYXyc5L",1,0,0
613,Trump buscará todos los medios para descarrilar presidencia de Biden: investigador https://t.co/z5mm8uUMOh https://t.co/S81OxwsxJP,1,0,0
614,"Llegan tarde y mal medicados pacientes con Covid-19: secretaria de Salud-CDMX
https://t.co/UFPcuDZA9z https://t.co/x0U2CfXKk2",1,0,0
615,Irán solicita a Interpol detención de Trump por bombardeo que mató a Soleimani en enero 2020 https://t.co/QMKQnJI8xv https://t.co/QPgcD7uKpE,1,0,0
616,Policía arresta a sospechosa de intentar vender laptop de Nancy Pelosi a Rusia https://t.co/5w0yWHQKmy https://t.co/kfyuRpgv5q,1,0,0
617,Quedaría en manos de la Corte eliminación de impuestos a productos de higiene menstrual https://t.co/NJlDV0NnlW https://t.co/kFhI9KlTjS,1,0,0
618,"Expediente contra Lozoya, incompleto y sin nueva información relevante https://t.co/fmWbK2LfEy https://t.co/0Syse5lDEZ",1,0,0
619,Los 10 videos de Aristegui en vivo más vistos en 2020 https://t.co/YwWyfNieqo https://t.co/QBVO7VtGU9,1,0,0
620,"Alerta SSa por brigadas falsas de vacunación en Quintana Roo
https://t.co/MQTofB2TdW https://t.co/tHoAf0x6ei",1,0,0
621,"Explica Sedatu remodelación de estadio de Palenque donde juega equipo de Pío López Obrador
https://t.co/5paRXA8fSO https://t.co/dGzPj3jf4P",1,0,0
622,"Es un mito que dejar de usar WhatsApp garantice la privacidad, explica profesor de la UNAM https://t.co/hj0oV1iURi https://t.co/d7U5Oc8LrH",1,0,0
623,Reporteros de la mañanera deben hacerse pruebas: es un lugar cerrado con alta exposición https://t.co/i5dmMgkTkM https://t.co/DtN76G1O2T,1,0,0
624,"El cardenal Norberto Rivera continúa grave, pero con mejorías: Arquidiócesis https://t.co/xYNQnGtOkG https://t.co/wAmaJhvEZj",1,0,0
625,Muestran cómo quedó Centro de Control del Metro tras incendio 👉 https://t.co/tpx4o47SHl https://t.co/MwJjyxdtvO,1,0,0
626,"Acusa AMLO a DEA de fabricar delitos contra Cienfuegos
https://t.co/KwqNUnVMnq https://t.co/CShrY4eJqH",1,0,0
627,"Habrá sanciones contra funcionarios que no respeten lista de vacunación: Sheinbaum
https://t.co/NGyQYYRrCJ https://t.co/FbwKgpjmAr",1,0,0
628,La reina Elizabeth y el duque de Edimburgo reciben la vacuna anti-Covid https://t.co/p1EvDCOJDw https://t.co/GLAn5lvrzu,1,0,0
629,Esta madrugada robaron 61 cilindros de oxígeno en Puebla https://t.co/oAVfGsCj7E https://t.co/qbyrT5Q8vP,1,0,0
630,AMLO se encuentra fuerte y está súper atendido: Sánchez Cordero https://t.co/M67fKI1nXW https://t.co/SHHUtmdJCO,1,0,0
631,"Para la próxima semana, se espera la llegada de 200 mil dosis de Sputnik V a México https://t.co/wa4EjFpDQC https://t.co/uFOnbKrYAn",1,0,0
