,Texto,Usuario,Fuente,Conteo de retweets,Conteo de favoritos
625,"-¿Qué vas a hacer con ese cuchillo?- pregunta el hombre atado a la silla.
-¿No es más bonito que lo descubramos juntos? #psicosisred",Narratorio,Twitter for Android,3,15
626,"-¿Cómo dejaste de cortarte?
-Descubrí que es mucho más  satisfactorio cortar a otros. #psicosisred",Narratorio,Twitter for Android,3,16
627,"-Hoy la gente mata por matar- sé lamentó. 
-Yo soy fiel a mis principios: rubias, de unos 30 años y de clase media-alta. #psicosisred",Narratorio,Twitter for Android,3,12
628,-Jamás olvidaré la primera vez que maté a alguien. Fue un lamentable accidente. Hoy es su motivo para levantarse. #psicosisred,Narratorio,Twitter for Android,3,6
629,"Los acordes infernales de mi guitarra hacen que te duela la cabeza y sientas miles de pinchazos en el cerebro. Ni siquiera requiero información, ya me has dicho todo, pero disfruto viendo cómo te retuerces.",Narratorio,TweetDeck,3,11
630,"Ella es luz. Irradia un calor que llena el espíritu y el corazón, pero también inalcanzable. Tiene la maldición de enamorar a quien conoce, condenada a ver cómo se rompen cientos de corazones por no poder unirse a ella.",Narratorio,TweetDeck,3,11
631,Prohibieron reclutar poetas tras su último ataque terrorista. La bomba no estalló porque los días lluviosos ya son muy tristes #MTintaChida,Narratorio,Twitter Web Client,3,9
632,"Harto de un mundo hostil y oscuro, se inyectó una sobredosis de heroína y se apuntó con un rifle a la cara. Al otro lado del cañón por fin vio la luz.",Narratorio,TweetDeck,3,10
633,"—¡Cuidado!
—¿Nos sigue?
—No veo nada, pero lo escucho. ¡Corre! Entraron en el coche y aceleraron mientras su perro, sin comprender lo que sucedía veía como se alejaban para siempre de su vida.",Narratorio,TweetDeck,3,6
634,Lo bueno de ser poeta es que los males de amor pasan rápido.Apenas tres poemas y ya se obsesionan con otra musa de carne y beso #MTintaChida,Narratorio,Twitter Web Client,3,10
635,Su corazón era un desierto de cicatrices por el que deambulaba sorteando tormentas de arena. #juevesconcuento,Narratorio,Twitter Web Client,3,4
636,"El martes en el templo budista era la jornada de puertas abiertas para seres de otras galaxias. Los extraterrestres disfrutaban mucho esas visitas turísticas, especialmente los más jóvenes que iban con las escuelas, era su equivalente al zoológico.",Narratorio,TweetDeck,3,1
637,"No eres tú, soy yo; acabo de salir de una relación; me da miedo enamorarme; te quiero como amigo; ahora no creo en el amor; le gustas a mi amiga; soy nociva para ti…Había escuchado mil excusas pero la que le llegó al corazón fue: hoy me abducen y vuelvo a mi planeta.#monoficción",Narratorio,Twitter Web Client,3,8
638,"-Es una tradición, no puedes prohibirla sin más.
-¿Pero eres consciente de que es tortura animal?
-No, es un arte.
Se preguntó si los caníbales también considerarían un arte destazar humanos.
#monoficción",Narratorio,Twitter Web Client,3,4
639,"@CaosDiosas -¡Alice, Alice!- grité desesperado rompiendo la quietud de la noche. Me dedicó una mirada y se fue.
Lo peor fue escuchar al día siguiente hablar a su marido maravillas de ella. #diosascreandocaos",Narratorio,Twitter for Android,3,4
640,Por fin habían acabado con la resistencia y el planeta era totalmente suyo. Los aliens brindaron entre gritos y alegría.,Narratorio,TweetDeck,3,6
641,"¿A quién le importaban los millones de muertos? Habían ganado la guerra. Obesos generales, políticos y chupatintas brindaron entre gritos y alegría.",Narratorio,TweetDeck,3,10
642,"-Pero mamá, yo no rompí el jarrón, fue el otro niño.
-No mientas, los vivos no pueden hacer eso.",Narratorio,TweetDeck,3,17
643,"Quien no rezaba, bailaba, participaba en orgías o lloraba en un rincón. Había quien leía ese libro pendiente o buscaba a  quien nunca se atrevió a declararse. Todo gracias a un hacker que decidió explotar todas las bombas nucleares con aquella puesta de sol. #mismofinal",Narratorio,Twitter Web Client,3,10
644,"- Lo que no entiendo es cómo pudiste creer que iba a dejar a su marido.
- ¿Por qué me mentiría?
- ¿Para tener lo que quería? También te dijo que eras el primero con el que tenía una aventura, ¿verdad? 
-Bueno, nos enamoramos.
-Ajá…

#monoficción",Narratorio,Twitter Web Client,3,4
645,La esquizofrénica bailarina se creía Blancanieves. En su casa cada día representaba toda la historia. Bailarines encadenados se veían obligados a secundarla para seguir vivos. #asilooscuro,Narratorio,Twitter Web Client,3,7
646,"No podía abrir los ojos o hablar.Olía a incienso,escuchaba murmullos y gemidos familiares a su alrededor y, sí,al parecer estaba en una caja",Narratorio,TweetDeck,3,11
647,"Cuando se sacó el carnet de donante de órganos entendió todo al revés. Cuando se enteró ya llevaba 27 personas descuartizadas, y ya puestos en faena…. ¿Para qué parar?",Narratorio,TweetDeck,3,13
648,"Mis dedos te acarician, resbalando por tu piel perlada de sudor. Una mirada brillante que busca mis ojos entre arremetidas. Mis yemas se detienen unos segundos en tus omóplatos. Dos cicatrices en tu espalda me hacen creer que te cortaron las alas de Cupido. #Poerotic",Narratorio,TweetDeck,3,8
649,"@escuelacursiva No es que no hubiera asesinatos en Islandia, es que los cadáveres se los comían. #juevesconcuento",Narratorio,Twitter Web Client,3,3
650,"había sido caza demonios toda su vida, pero realmente quería dejar todo atrás. Ahora finge ser una rubia ingenua y mata a depredadores sexuales.
#apartirde10palabras https://t.co/hQ0dSDvg16",Narratorio,Twitter Web Client,3,7
651,Nunca se imaginó que su cuerpo envejecería tanto como avanzase con su máquina del tiempo. Apareció 2.000 años después… convertido en ceniza.,Narratorio,TweetDeck,3,16
652,"15. DÉBIL
-No seas débil. No la escribas, no la llames, no pienses en ella. Entierra tus sentimientos. Sé fuerte. Supéralo. Sal con otras. Niégala. Ella lo hizo. ¿Por qué tú no?
-Porque mantenerme firme y honrar mi amor por ella es lo que me hace fuerte.
#CuenTober",Narratorio,Twitter Web Client,3,7
653,"-Creo que hay otro mundo ahí fuera. 
-No seas ridículo.
-Pero  las pruebas indican que...
Sin dejarle hablar fue amordazado y castigado con la hoguera. No toleraban que se pusieran en duda los dogmas en esa bolsa de personajes llamada Tierra. #locosinfinitos",Narratorio,Twitter Web Client,3,9
654,"Disparó ávidamente hasta vaciar el cargador, convencido de que acababa de matar al aburrimiento.",Narratorio,TweetDeck,3,11
655,"- Gooool- gritó emocionado.
Luis odiaba perder. Carlos lo supo cuando le ahorcó con el cable del mando de la Play Station

#Monoficción",Narratorio,TweetDeck,3,5
656,Un meteorito acabaría con la raza humana en tres días irremisiblemente. Todo eran lloros y angustia. Presas de la desesperación en un grupo de Alcohólicos Anónimos decidieron destapar la botella. Era tal el deseo del reencuentro que brindaron entre gritos y alegría. #mismofinal,Narratorio,Twitter Web Client,3,9
657,"Ni siquiera había escuchado si era niño o niña, agarró una copa y la levantó al aire jubiloso. Brindaron entre gritos y alegría. #mismofinal",Narratorio,Twitter Web Client,3,5
658,"Se miraban a los ojos desafiantes. Andrés se abalanzó pero Ángelito fue el primero en lograr la última galleta.

#Monoficción",Narratorio,TweetDeck,3,3
659,"Cada 13 de febrero, casi a medianoche, Cronos recorta las alas de Cupido.Las plumas, con un sensual baile, acarician los cuerpos de los mortales que no pueden evitar el influjo de erotismo dejándose llevar por sus deseos carnales hasta arrancarse ese apetito a orgasmos.
#Poerotic",Narratorio,TweetDeck,3,10
660,"¿A quién le importaban los millones de muertos? Habían ganado la guerra. Obesos generales, políticos y chupatintas brindaron entre gritos y alegría. #mismofinal",Narratorio,Twitter Web Client,3,7
661,"Harta de los efectos secundarios, decidió dejar de tomar la medicación. Sus voces brindaron entre gritos y alegría. #mismofinal",Narratorio,Twitter Web Client,3,12
662,"Era a la única del reino a la que le quedaba el zapato y era lógico. Su novio, cristalero, había confeccionado el zapato y lo había cambiado por el original. Por si acaso, la dueña original descansaba en el fondo del lago. Al fin podría dominar el reino. #FloserCuento https://t.co/xFm3YYosFp",Narratorio,Twitter Web Client,3,7
663,Sonrió con picardía cuando le dijeron que era el Día de la Poesía y del Síndrome de Down y se preguntó quién hizo coincidir las fechas.,Narratorio,TweetDeck,3,6
664,Le miraban raro porque tenía un estante de libros en lugar de tele. Él los miraba raro porque solo vivirían una vida.,Narratorio,TweetDeck,3,12
665,"-Otra más, y ya van siete.
-¿Mismo modus operandi?
-Sí. Joven, de entre 20 y 25 años, rubia y disfrazada de enfermera sensual, con su identificación sujeta en los dientes.
-Que alguien llame a su familia, yo no puedo volver a ver cómo tratan de reconocer los restos. #asilooscuro",Narratorio,Twitter Web Client,3,9
666,"Jalo tu cabello oscuro enredado entre mis dedos.Echo atrás tu cabeza,tu cuello se tensa, nuestra excitación crece, el tiempo se para.Ahora somos uno, nuestra energía comulga y nos eleva;flotamos hasta que nuestros cuerpos caen derrotados en la convulsión de un orgasmo.#Jueverotic",Narratorio,Twitter for Android,3,8
667,"Un martes me desperté en otro mundo. Los unicornios brincaban por las praderas, un coro de gatos uniformados amenizaba el atardecer y una cebra se me acercaba cada día para ofrecerme bebidas. La medicación del psiquiátrico tardó semanas en hacer efecto.",Narratorio,TweetDeck,3,15
668,Cuando comenzó a llover hacia arriba y vi un unicornio en el rellano supe que me había vuelto loco y que era una sensación maravillosa.,Narratorio,TweetDeck,3,10
669,"Oscuro como mi deseo por lamer cada centímetro de ti, como el callejón en el que te pegué contra la pared y me clavaste las uñas mientras me bañabas de ti. #Jueverotic",Narratorio,Twitter for Android,3,10
670,"Un martes me desperté en otro mundo, uno en el que políticos nefastos dirigían naciones, donde la corrupción era el pan de cada día y la indolencia era la norma a seguir, todos estupidizados por aparatos tecnológicos. Se llamaba Tierra.",Narratorio,TweetDeck,3,9
671,"- ¿Y esta sangre? - casi gritó su madre.
- De papá - respondió Luisito. - No aguantó ni tres hachazos.
#microhorror",Narratorio,Twitter for Android,3,7
672,@DagmarSola En la hora en la que tardó en pasar el siguiente autobús le dio tiempo a abrir el paquete y descubrir que a su padre le gustaba vestir lencería femenina y que tenía unos gustos muy raros.  #cuentods,Narratorio,Twitter Web Client,3,5
673,"-Luché un martes.
-Abuelo, no seas pesado, estoy viendo Facebook. 
Antonio se hundió en su sillón deprimido. ¿Para eso había luchado?",Narratorio,TweetDeck,3,9
674,"- ¿Ya es lunes? No puede ser. Voy tarde. 
- ¿Y qué importa? 
- Hoy comienza la invasión. 
- Bueno, no se van a ir sin ti, eres el general, quédate un ratito más – susurró. Con un whatsapp el espía logró advertir a su país evitando una masacre.",Narratorio,TweetDeck,3,13
675,"Fascinado, por fin encontró en el reflejo de unos ojos de mujer la sonrisa que era incapaz de mostrarse a sí mismo delante del espejo.",Narratorio,TweetDeck,3,8
676,"-Yo lo dejo cuando quiero, solo que ahora no quiero- repetía incluso a quienes no querían oírlo.
¿Por qué iba a querer dejar lo único que le impedía sentir y estar a solas consigo mismo?
#Monoficción",Narratorio,Twitter Web App,3,7
677,"19. QUEMADO
Había quemado su último cartucho y sentía que era pólvora mojada. Caminaba atravesando los charcos, con la mirada gacha, apretando el paso, porque sabía que tarde o temprano volvería a salir el sol y habría puesto fin a ese mal sueño.
#CuenTober",Narratorio,Twitter Web Client,3,6
678,"-¡Calla!
-¿Qué?
-Alguien nos sigue.
-No es posible.
-Habla más bajo.
Temblaban juntos, bajo un sauce. 10 minutos después todo seguía igual.
-Ya se fue.
-¿Quién?
-La soledad.
#cuentosin
(Sin la letra R)",Narratorio,Twitter Web Client,3,21
679,"Mis gemidos efímeros, casi imperceptibles, eran incapaces de seguir el ritmo frenético de tus caderas. Tu amor efímero, disfrazado apenas surtió dos meses a mi corazón ahora desamparado. #jueverotic",Narratorio,Twitter Web Client,3,7
680,"Un efímero gesto fue suficiente para que nos fuéramos juntos a un cuarto a quitarnos la ropa y entregarnos el uno al otro. Un ""no ha sucedido"" fue suficiente para saber que en la otra sala era tu marido el que te estaba buscando. #jueverotic",Narratorio,Twitter Web Client,3,5
681,"-¿Y tú a quién le vas?
-No me gusta el fútbol.
Descolgó el teléfono a toda prisa y llamó a su superior.
-Ya tenemos quien se quede en la oficina en julio.
#Monoficción",Narratorio,Twitter Web Client,3,11
682,@escuelacursiva Lima asperezas en Lima confesándole un secreto familiar: la receta del pastel de lima. #juevesconcuento,Narratorio,Twitter Web Client,3,5
683,@escuelacursiva Cada beso que se daban frente a él era lima exprimida en su pecho abierto. #juevesconcuento,Narratorio,Twitter Web Client,3,4
684,@escuelacursiva Movía la lima enérgicamente para deshacerse de los barrotes que le retenían en tu corazón. #juevesconcuento,Narratorio,Twitter Web Client,3,5
685,"@DagmarSola -¿Qué es un monstruo?-Le pregunta a su mamá entrometiéndose en la conversación.
-Un señor que hacía daño a las mujeres.
-Ah, es que papá se lo dijo a una mujer porque tenía pajarito.
Sale corriendo para jugar bajo el sol radiante. 
#CuentoDS",Narratorio,Twitter for Android,3,2
686,Apareció en el fondo de un arcón. Cuando lo vio supo que era el libro maldito del que a veces hablaba su familia entre cuchicheos. La curiosidad que le llevó a abrirlo fue su perdición. No pudo evitar enamorarse de la mujer de la que su abuelo hablaba en esas páginas.#Wordtober18,Narratorio,Twitter Web Client,3,6
687,"Se robaban besos y caricias, acomodados entre nubes, causando tormentas. #Jueverotic",Narratorio,Twitter for Android,3,6
688,"Daba igual lo que le hiciera: abandonarla, poner su vida patas arriba, manipularla… Todo lo arreglaba con una sonrisa. Sabía qué era el amor, sabía que eso no era amor, pero no sabía cómo, lo empezó a olvidar. #mismofinal",Narratorio,Twitter Web Client,3,6
689,"-Imagine que se eleva hasta las nubes, todos sus problemas se ven diminutos... -decía el audiolibro.
Miró hacia atrás sujetando con firmeza el volante. Su problema iba en el maletero y no le parecía más pequeño.Mejor buscó en youtube ""cómo deshacerse de un cadáver"".
#Monoficcion",Narratorio,Twitter Web Client,3,6
690,"-Eres cruel.
-En realidad he podido ver más allá de ese aura de enamoramiento, veo tus defectos, y pese a todo te sigo amando.

#Monoficcion",Narratorio,Twitter Web Client,3,4
